context,character,character_decision_num,decision_num,dimension,option_idx,direction,affil_score,power_score,semantic_affil_update,semantic_power_update,semantic_intended_update,semantic_other_update,direction_correct,specificity_correct
previous_slide,assistant,6,39,affil,1,-1,-0.3083854672674464,0.5448564510874436,-0.3599845679226089,-0.17681949909542927,-0.3599845679226089,-0.17681949909542927,1.0,1.0
previous_slide,assistant,6,39,affil,2,1,0.41158366857777134,0.8984954492783023,0.3599845679226089,0.17681949909542938,0.3599845679226089,0.17681949909542938,1.0,1.0
previous_slide,assistant,7,40,affil,1,1,1.5340444737177537,-0.4951091969766768,2.0190747394386808,1.0003477408510812,2.0190747394386808,1.0003477408510812,1.0,1.0
previous_slide,assistant,7,40,affil,2,-1,-2.5041050051596074,-2.495804678678839,-2.0190747394386808,-1.000347740851081,-2.0190747394386808,-1.000347740851081,1.0,1.0
previous_slide,assistant,8,49,affil,1,1,1.1423832840383707,1.9722781597827181,0.6927438028132115,0.4867038205702161,0.6927438028132115,0.4867038205702161,1.0,1.0
previous_slide,assistant,8,49,affil,2,-1,-0.24310432158805217,0.9988705186422859,-0.6927438028132115,-0.4867038205702161,-0.6927438028132115,-0.4867038205702161,1.0,1.0
previous_slide,assistant,9,60,power,1,-1,0.3076948211255037,-0.35241952979640856,0.19989553390658,-0.674102073416079,-0.674102073416079,0.19989553390658,1.0,1.0
previous_slide,assistant,9,60,power,2,1,-0.09209624668765624,0.9957846170357495,-0.19989553390658,0.674102073416079,0.674102073416079,-0.19989553390658,1.0,1.0
previous_slide,assistant,10,61,power,1,-1,-0.5909297007475101,-0.4831443150911075,-0.7548088351546852,-0.6562614541710258,-0.6562614541710258,-0.7548088351546852,1.0,0.0
previous_slide,assistant,10,61,power,2,1,0.9186879695618604,0.8293785932509441,0.7548088351546852,0.6562614541710258,0.6562614541710258,0.7548088351546852,1.0,0.0
previous_slide,assistant,11,62,power,1,-1,-1.9009685671614045,-1.0487667321051046,-0.9490054396595977,-1.154249948855402,-1.154249948855402,-0.9490054396595977,1.0,1.0
previous_slide,assistant,11,62,power,2,1,-0.0029576878422090786,1.2597331656056996,0.9490054396595977,1.154249948855402,1.154249948855402,0.9490054396595977,1.0,1.0
previous_slide,assistant,12,63,affil,1,-1,-1.6200917558527639,-0.7195287777247348,-1.5879391628987107,-0.36350050701687053,-1.5879391628987107,-0.36350050701687053,1.0,1.0
previous_slide,assistant,12,63,affil,2,1,1.5557865699446576,0.007472236309006319,1.5879391628987107,0.3635005070168706,1.5879391628987107,0.3635005070168706,1.0,1.0
previous_slide,boss,1,30,affil,1,-1,-0.6129988388502335,-0.06985165541407486,-0.6355553629657393,-0.6188551688935799,-0.6355553629657393,-0.6188551688935799,1.0,1.0
previous_slide,boss,1,30,affil,2,1,0.658111887081245,1.167858682373085,0.6355553629657393,0.6188551688935799,0.6355553629657393,0.6188551688935799,1.0,1.0
previous_slide,boss,2,31,power,1,-1,-0.6855331810781378,-0.8053753376113129,-0.5562585246368392,-1.2071314658473056,-1.2071314658473056,-0.5562585246368392,1.0,1.0
previous_slide,boss,2,31,power,2,1,0.42698386819554074,1.608887594083298,0.5562585246368392,1.2071314658473056,1.2071314658473056,0.5562585246368392,1.0,1.0
previous_slide,boss,3,33,power,1,1,-2.6810680923634327,0.34743060775809387,-0.05558179317748113,0.7530667469839123,0.7530667469839123,-0.05558179317748113,1.0,1.0
previous_slide,boss,3,33,power,2,-1,-2.5699045060084704,-1.1587028862097306,0.05558179317748113,-0.7530667469839123,-0.7530667469839123,0.05558179317748113,1.0,1.0
previous_slide,boss,4,41,affil,1,1,0.9841794525019764,-0.40463041599426214,1.1105017042585958,0.5503231336514527,1.1105017042585958,0.5503231336514527,1.0,1.0
previous_slide,boss,4,41,affil,2,-1,-1.2368239560152152,-1.5052766832971676,-1.1105017042585958,-0.5503231336514527,-1.1105017042585958,-0.5503231336514527,1.0,1.0
previous_slide,boss,5,42,affil,1,-1,-0.7324986726592135,0.8454188342006158,-0.8210401655304906,0.4168326290895112,-0.8210401655304906,0.4168326290895112,1.0,1.0
previous_slide,boss,5,42,affil,2,1,0.9095816584017676,0.011753576021593418,0.8210401655304906,-0.4168326290895112,0.8210401655304906,-0.4168326290895112,1.0,1.0
previous_slide,boss,6,43,power,1,1,-0.43761605708695794,1.2632225751732766,0.2437040168156388,1.3322343071550886,1.3322343071550886,0.2437040168156388,1.0,1.0
previous_slide,boss,6,43,power,2,-1,-0.9250240907182355,-1.4012460391369008,-0.2437040168156388,-1.3322343071550886,-1.3322343071550886,-0.2437040168156388,1.0,1.0
previous_slide,boss,7,44,affil,1,1,1.5775764688932798,1.247932925540477,0.6786757364337065,0.3727535991169051,0.6786757364337065,0.3727535991169051,1.0,1.0
previous_slide,boss,7,44,affil,2,-1,0.22022499602586684,0.5024257273066669,-0.6786757364337065,-0.372753599116905,-0.6786757364337065,-0.372753599116905,1.0,1.0
previous_slide,boss,8,45,affil,1,1,0.7610465767456598,1.3185096201674167,0.44825575460561995,0.21417004570484255,0.44825575460561995,0.21417004570484255,1.0,1.0
previous_slide,boss,8,45,affil,2,-1,-0.1354649324655801,0.8901695287577317,-0.44825575460561995,-0.21417004570484244,-0.44825575460561995,-0.21417004570484244,1.0,1.0
previous_slide,boss,9,46,power,1,1,-0.7946146364450147,0.17671224060405608,0.3836304113080885,0.9330812134892004,0.9330812134892004,0.3836304113080885,1.0,1.0
previous_slide,boss,9,46,power,2,-1,-1.5618754590611916,-1.6894501863743445,-0.3836304113080884,-0.9330812134892003,-0.9330812134892003,-0.3836304113080884,1.0,1.0
previous_slide,boss,10,51,affil,1,1,0.10265532650958724,0.016582852430846163,0.7837819748597894,0.36116445651134443,0.7837819748597894,0.36116445651134443,1.0,1.0
previous_slide,boss,10,51,affil,2,-1,-1.4649086232099917,-0.7057460605918426,-0.7837819748597895,-0.3611644565113444,-0.7837819748597895,-0.3611644565113444,1.0,1.0
previous_slide,boss,11,52,power,1,1,-0.17600786521973133,1.7422040446650167,1.4539941088685944,2.374616106368984,2.374616106368984,1.4539941088685944,1.0,1.0
previous_slide,boss,11,52,power,2,-1,-3.0839960829569204,-3.007028168072951,-1.4539941088685946,-2.374616106368984,-2.374616106368984,-1.4539941088685946,1.0,1.0
previous_slide,boss,12,53,power,1,1,-2.2725290484480727,0.3921459927711519,-0.019560721377358092,0.6046875100804563,0.6046875100804563,-0.019560721377358092,1.0,1.0
previous_slide,boss,12,53,power,2,-1,-2.233407605693356,-0.8172290273897607,0.019560721377358536,-0.6046875100804563,-0.6046875100804563,0.019560721377358536,1.0,1.0
previous_slide,first,1,1,affil,1,1,1.5943286531903031,0.8368415430721609,0.8123827523225695,0.31517912828170924,0.8123827523225695,0.31517912828170924,1.0,1.0
previous_slide,first,1,1,affil,2,-1,-0.03043685145483585,0.20648328650874243,-0.8123827523225695,-0.3151791282817092,-0.8123827523225695,-0.3151791282817092,1.0,1.0
previous_slide,first,2,2,affil,1,1,0.6487853769813775,0.13232055364507408,0.39611608436746204,-0.19999967636261914,0.39611608436746204,-0.19999967636261914,1.0,1.0
previous_slide,first,2,2,affil,2,-1,-0.14344679175354655,0.5323199063703123,-0.39611608436746204,0.19999967636261912,-0.39611608436746204,0.19999967636261912,1.0,1.0
previous_slide,first,3,3,affil,1,1,1.2931014802565495,0.2735283873121417,1.400383706564111,0.7283332176196936,1.400383706564111,0.7283332176196936,1.0,1.0
previous_slide,first,3,3,affil,2,-1,-1.5076659328716726,-1.1831380479272455,-1.400383706564111,-0.7283332176196936,-1.400383706564111,-0.7283332176196936,1.0,1.0
previous_slide,first,4,4,power,1,1,-0.9959181742617388,0.5264048494598962,-0.35471804824304976,1.010760890744393,1.010760890744393,-0.35471804824304976,1.0,1.0
previous_slide,first,4,4,power,2,-1,-0.2864820777756394,-1.4951169320288897,0.35471804824304964,-1.010760890744393,-1.010760890744393,0.35471804824304964,1.0,1.0
previous_slide,first,5,7,power,1,1,-0.7398560024617712,0.3429662792688129,0.20368054058028717,0.604043358186295,0.604043358186295,0.20368054058028717,1.0,1.0
previous_slide,first,5,7,power,2,-1,-1.1472170836223456,-0.8651204371037771,-0.20368054058028728,-0.604043358186295,-0.604043358186295,-0.20368054058028728,1.0,1.0
previous_slide,first,6,8,affil,1,1,0.26185702247999487,-0.13923207768742932,0.6933699908143329,0.3141364580974825,0.6933699908143329,0.3141364580974825,1.0,1.0
previous_slide,first,6,8,affil,2,-1,-1.124882959148671,-0.7675049938823942,-0.6933699908143329,-0.3141364580974825,-0.6933699908143329,-0.3141364580974825,1.0,1.0
previous_slide,first,7,9,affil,1,-1,-1.22229191124632,-1.857261318942292,-1.3771169098160065,-0.8456319837578876,-1.3771169098160065,-0.8456319837578876,1.0,1.0
previous_slide,first,7,9,affil,2,1,1.5319419083856929,-0.1659973514265165,1.3771169098160065,0.8456319837578878,1.3771169098160065,0.8456319837578878,1.0,1.0
previous_slide,first,8,13,power,1,1,-0.865671191992942,1.8640696453043568,0.04228804982703627,1.1290267517609567,1.1290267517609567,0.04228804982703627,1.0,1.0
previous_slide,first,8,13,power,2,-1,-0.9502472916470144,-0.39398385821755644,-0.042288049827036156,-1.1290267517609567,-1.1290267517609567,-0.042288049827036156,1.0,1.0
previous_slide,first,9,14,power,1,1,0.594122162830162,0.6446282983085413,0.5058378305791015,0.9805036076084448,0.9805036076084448,0.5058378305791015,1.0,1.0
previous_slide,first,9,14,power,2,-1,-0.41755349832804095,-1.3163789169083482,-0.5058378305791015,-0.9805036076084448,-0.9805036076084448,-0.5058378305791015,1.0,1.0
previous_slide,first,10,17,affil,1,1,0.5926152138992009,-0.3744973521914309,0.7312388517705593,0.684191194727707,0.7312388517705593,0.684191194727707,1.0,1.0
previous_slide,first,10,17,affil,2,-1,-0.8698624896419176,-1.742879741646845,-0.7312388517705593,-0.6841911947277071,-0.7312388517705593,-0.6841911947277071,1.0,1.0
previous_slide,first,11,25,power,1,1,-1.8164055365212486,-0.15412095526437916,0.006913769286487348,0.5088527790274121,0.5088527790274121,0.006913769286487348,1.0,1.0
previous_slide,first,11,25,power,2,-1,-1.8302330750942233,-1.1718265133192034,-0.006913769286487348,-0.5088527790274121,-0.5088527790274121,-0.006913769286487348,1.0,1.0
previous_slide,first,12,29,power,1,1,-0.4250279468194721,1.3768305446834177,0.910463560363394,1.6536258234896923,1.6536258234896923,0.910463560363394,1.0,1.0
previous_slide,first,12,29,power,2,-1,-2.24595506754626,-1.9304211022959672,-0.9104635603633939,-1.6536258234896923,-1.6536258234896923,-0.9104635603633939,1.0,1.0
previous_slide,powerful,1,11,affil,1,1,1.2160794756101103,1.1695148916830485,1.3535907213826373,1.0129048371198075,1.3535907213826373,1.0129048371198075,1.0,1.0
previous_slide,powerful,1,11,affil,2,-1,-1.491101967155164,-0.8562947825565667,-1.3535907213826373,-1.0129048371198075,-1.3535907213826373,-1.0129048371198075,1.0,1.0
previous_slide,powerful,2,19,affil,1,-1,0.6181980389292302,2.274174050156518,0.1166046144224876,0.5563534351794852,0.1166046144224876,0.5563534351794852,0.0,0.0
previous_slide,powerful,2,19,affil,2,1,0.38498881008425506,1.1614671797975475,-0.11660461442248754,-0.5563534351794852,-0.11660461442248754,-0.5563534351794852,0.0,0.0
previous_slide,powerful,3,21,power,1,-1,-0.7105420153867065,-0.5639463083278204,-0.7920061048262562,-1.2428011681578086,-1.2428011681578086,-0.7920061048262562,1.0,1.0
previous_slide,powerful,3,21,power,2,1,0.873470194265806,1.9216560279877968,0.7920061048262562,1.2428011681578086,1.2428011681578086,0.7920061048262562,1.0,1.0
previous_slide,powerful,4,22,power,1,1,-0.6772470549076363,0.14381128441340005,0.1428881140965892,0.5307368106557604,0.5307368106557604,0.1428881140965892,1.0,1.0
previous_slide,powerful,4,22,power,2,-1,-0.9630232831008146,-0.9176623368981208,-0.1428881140965892,-0.5307368106557604,-0.5307368106557604,-0.1428881140965892,1.0,1.0
previous_slide,powerful,5,23,affil,1,-1,0.04971953234050209,0.132282699486072,-0.18482368511152472,0.037994225377742774,-0.18482368511152472,0.037994225377742774,1.0,1.0
previous_slide,powerful,5,23,affil,2,1,0.4193669025635515,0.05629424873058643,0.18482368511152472,-0.03799422537774279,0.18482368511152472,-0.03799422537774279,1.0,1.0
previous_slide,powerful,6,24,power,1,1,0.6973653212373576,0.5696237929480544,0.56044132015782,0.8199827763342795,0.8199827763342795,0.56044132015782,1.0,1.0
previous_slide,powerful,6,24,power,2,-1,-0.42351731907828233,-1.0703417597205047,-0.56044132015782,-0.8199827763342795,-0.8199827763342795,-0.56044132015782,1.0,1.0
previous_slide,powerful,7,54,power,1,1,0.3444431538795565,2.4799897922391283,0.012118021241908972,1.0606217404368004,1.0606217404368004,0.012118021241908972,1.0,1.0
previous_slide,powerful,7,54,power,2,-1,0.3202071113957385,0.35874631136552765,-0.012118021241909027,-1.0606217404368004,-1.0606217404368004,-0.012118021241909027,1.0,1.0
previous_slide,powerful,8,55,affil,1,1,0.08758889227776458,0.2693576791827735,0.9422685746420435,0.5150878483630238,0.9422685746420435,0.5150878483630238,1.0,1.0
previous_slide,powerful,8,55,affil,2,-1,-1.7969482570063224,-0.7608180175432742,-0.9422685746420435,-0.5150878483630238,-0.9422685746420435,-0.5150878483630238,1.0,1.0
previous_slide,powerful,9,56,power,1,1,-1.0148121837404085,1.5557992602735202,0.6903297506306447,1.4925673694224837,1.4925673694224837,0.6903297506306447,1.0,1.0
previous_slide,powerful,9,56,power,2,-1,-2.3954716850016977,-1.4293354785714472,-0.6903297506306445,-1.4925673694224837,-1.4925673694224837,-0.6903297506306445,1.0,1.0
previous_slide,powerful,10,57,affil,1,-1,-1.762435199656324,0.010229384081595561,-1.151803206352728,-0.3805622220872462,-1.151803206352728,-0.3805622220872462,1.0,1.0
previous_slide,powerful,10,57,affil,2,1,0.541171213049132,0.771353828256088,1.151803206352728,0.3805622220872462,1.151803206352728,0.3805622220872462,1.0,1.0
previous_slide,powerful,11,58,affil,1,1,1.3035669695047614,1.3225640514795924,1.0761488676725248,0.07455901898035289,1.0761488676725248,0.07455901898035289,1.0,1.0
previous_slide,powerful,11,58,affil,2,-1,-0.8487307658402883,1.1734460135188867,-1.0761488676725248,-0.07455901898035289,-1.0761488676725248,-0.07455901898035289,1.0,1.0
previous_slide,powerful,12,59,power,1,1,-1.363261864376875,0.9159505317462281,0.6246842967793287,1.1927295588592723,1.1927295588592723,0.6246842967793287,1.0,1.0
previous_slide,powerful,12,59,power,2,-1,-2.6126304579355324,-1.4695085859723165,-0.6246842967793287,-1.1927295588592723,-1.1927295588592723,-0.6246842967793287,1.0,1.0
previous_slide,second,1,5,affil,1,1,1.4210199246686968,0.10834322177463893,1.4923446826286515,0.5689299287225987,1.4923446826286515,0.5689299287225987,1.0,1.0
previous_slide,second,1,5,affil,2,-1,-1.563669440588606,-1.0295166356705585,-1.4923446826286515,-0.5689299287225987,-1.4923446826286515,-0.5689299287225987,1.0,1.0
previous_slide,second,2,6,power,1,1,-1.86884195350336,0.608530651867616,0.8734558863050883,1.2953010768105409,1.2953010768105409,0.8734558863050883,1.0,1.0
previous_slide,second,2,6,power,2,-1,-3.6157537261135366,-1.9820715017534658,-0.8734558863050883,-1.2953010768105409,-1.2953010768105409,-0.8734558863050883,1.0,1.0
previous_slide,second,3,10,power,1,-1,-2.3686332703870185,-1.9908241858200997,-0.9963674490776873,-1.6337069014696948,-1.6337069014696948,-0.9963674490776873,1.0,1.0
previous_slide,second,3,10,power,2,1,-0.37589837223164385,1.2765896171192899,0.9963674490776875,1.6337069014696948,1.6337069014696948,0.9963674490776875,1.0,1.0
previous_slide,second,4,12,power,1,1,0.36894174150564374,1.7509788332038632,-0.15524305258445803,0.98709339739523,0.98709339739523,-0.15524305258445803,1.0,1.0
previous_slide,second,4,12,power,2,-1,0.6794278466745598,-0.223207961586597,0.15524305258445803,-0.98709339739523,-0.98709339739523,0.15524305258445803,1.0,1.0
previous_slide,second,5,18,power,1,1,0.9754288837016241,1.0550890543666178,0.4744825188698807,0.6819716115916296,0.6819716115916296,0.4744825188698807,1.0,1.0
previous_slide,second,5,18,power,2,-1,0.026463845961862683,-0.30885416881664135,-0.4744825188698807,-0.6819716115916297,-0.6819716115916297,-0.4744825188698807,1.0,1.0
previous_slide,second,6,20,power,1,1,-0.04762236454901428,1.437623677643684,0.40630015445575773,1.2612576573303715,1.2612576573303715,0.40630015445575773,1.0,1.0
previous_slide,second,6,20,power,2,-1,-0.8602226734605298,-1.0848916370170592,-0.4063001544557578,-1.2612576573303715,-1.2612576573303715,-0.4063001544557578,1.0,1.0
previous_slide,second,7,26,power,1,-1,-0.5790381665843556,-0.9111595382467066,0.12302965603536309,-0.840806400251777,-0.840806400251777,0.12302965603536309,1.0,1.0
previous_slide,second,7,26,power,2,1,-0.8250974786550818,0.7704532622568473,-0.12302965603536309,0.840806400251777,0.840806400251777,-0.12302965603536309,1.0,1.0
previous_slide,second,8,27,affil,1,1,2.293389806621758,0.2967825428347852,1.9368847372005082,0.7207318810797724,1.9368847372005082,0.7207318810797724,1.0,1.0
previous_slide,second,8,27,affil,2,-1,-1.580379667779258,-1.1446812193247595,-1.9368847372005082,-0.7207318810797724,-1.9368847372005082,-0.7207318810797724,1.0,1.0
previous_slide,second,9,28,affil,1,1,2.0228248426115965,1.6511091378275837,1.5137171872855577,1.1384505211407012,1.5137171872855577,1.1384505211407012,1.0,1.0
previous_slide,second,9,28,affil,2,-1,-1.004609531959519,-0.6257919044538188,-1.5137171872855577,-1.1384505211407014,-1.5137171872855577,-1.1384505211407014,1.0,1.0
previous_slide,second,10,47,affil,1,1,1.2556579967422736,0.23299986180740004,1.5400025245093591,0.7664522804696949,1.5400025245093591,0.7664522804696949,1.0,1.0
previous_slide,second,10,47,affil,2,-1,-1.8243470522764447,-1.2999046991319898,-1.5400025245093591,-0.7664522804696949,-1.5400025245093591,-0.7664522804696949,1.0,1.0
previous_slide,second,11,48,affil,1,1,0.8593566591270418,0.08642772887501636,1.1346988849430555,1.3908848749035472,1.1346988849430555,1.3908848749035472,1.0,0.0
previous_slide,second,11,48,affil,2,-1,-1.4100411107590693,-2.695342020932078,-1.1346988849430555,-1.3908848749035472,-1.1346988849430555,-1.3908848749035472,1.0,0.0
previous_slide,second,12,50,affil,1,1,1.0489104484684943,0.7243479911617778,1.1476690799083187,0.018486980047116353,1.1476690799083187,0.018486980047116353,1.0,1.0
previous_slide,second,12,50,affil,2,-1,-1.246427711348143,0.6873740310675451,-1.1476690799083187,-0.018486980047116353,-1.1476690799083187,-0.018486980047116353,1.0,1.0
none,assistant,1,32,power,1,-1,-1.009167391911059,-0.911898518513466,0.2726104150973401,-0.733634724775736,-0.733634724775736,0.2726104150973401,1.0,1.0
none,assistant,1,32,power,2,1,-1.5543882221057392,0.5553709310380059,-0.2726104150973401,0.733634724775736,0.733634724775736,-0.2726104150973401,1.0,1.0
none,assistant,2,34,affil,1,1,0.4122548168278234,0.2194858917153522,0.9950620435580609,0.5019551373588496,0.9950620435580609,0.5019551373588496,1.0,1.0
none,assistant,2,34,affil,2,-1,-1.5778692702882986,-0.7844243830023471,-0.995062043558061,-0.5019551373588497,-0.995062043558061,-0.5019551373588497,1.0,1.0
none,assistant,3,35,affil,1,1,0.6565309651689757,-0.06300202035969879,0.8925721603415124,0.16759596832179677,0.8925721603415124,0.16759596832179677,1.0,1.0
none,assistant,3,35,affil,2,-1,-1.1286133555140492,-0.3981939570032923,-0.8925721603415124,-0.16759596832179674,-0.8925721603415124,-0.16759596832179674,1.0,1.0
none,assistant,4,37,power,1,-1,-0.2719026961872175,-0.904664265843422,-0.24649092009811646,-0.8048494881342922,-0.8048494881342922,-0.24649092009811646,1.0,1.0
none,assistant,4,37,power,2,1,0.2210791440090154,0.7050347104251626,0.24649092009811646,0.8048494881342922,0.8048494881342922,0.24649092009811646,1.0,1.0
none,assistant,5,38,power,1,1,-0.540008621501574,0.15172208960572345,0.11129876973700892,0.2810299703597826,0.2810299703597826,0.11129876973700892,1.0,1.0
none,assistant,5,38,power,2,-1,-0.7626061609755919,-0.41033785111384175,-0.11129876973700892,-0.2810299703597826,-0.2810299703597826,-0.11129876973700892,1.0,1.0
none,assistant,6,39,affil,1,-1,-0.6974688566142705,-0.2041328906178638,-0.7515966774957534,-0.3096549236866596,-0.7515966774957534,-0.3096549236866596,1.0,1.0
none,assistant,6,39,affil,2,1,0.8057244983772363,0.4151769567554554,0.7515966774957534,0.3096549236866596,0.7515966774957534,0.3096549236866596,1.0,1.0
none,assistant,7,40,affil,1,1,0.9482061713875176,-0.4918687015398021,1.3539829653989206,0.2669317025876595,1.3539829653989206,0.2669317025876595,1.0,1.0
none,assistant,7,40,affil,2,-1,-1.7597597594103234,-1.0257321067151213,-1.3539829653989206,-0.26693170258765964,-1.3539829653989206,-0.26693170258765964,1.0,1.0
none,assistant,8,49,affil,1,1,1.0014484903225938,1.899544971982366,0.8178919359204848,0.5260038323803005,0.8178919359204848,0.5260038323803005,1.0,1.0
none,assistant,8,49,affil,2,-1,-0.6343353815183759,0.847537307221765,-0.8178919359204848,-0.5260038323803006,-0.8178919359204848,-0.5260038323803006,1.0,1.0
none,assistant,9,60,power,1,-1,-0.5424277815109078,-0.4138826249467256,0.056186388650824814,-0.7415492968708823,-0.7415492968708823,0.056186388650824814,1.0,1.0
none,assistant,9,60,power,2,1,-0.6548005588125574,1.0692159687950389,-0.056186388650824814,0.7415492968708822,0.7415492968708822,-0.056186388650824814,1.0,1.0
none,assistant,10,61,power,1,-1,-0.838173725303939,-0.8065202102570288,-0.5112245460685028,-0.5462292328302804,-0.5462292328302804,-0.5112245460685028,1.0,1.0
none,assistant,10,61,power,2,1,0.1842753668330665,0.28593825540353185,0.5112245460685028,0.5462292328302802,0.5462292328302802,0.5112245460685028,1.0,1.0
none,assistant,11,62,power,1,-1,-1.473710038581773,-1.031251968695264,-0.7598209663834193,-1.044966737128917,-1.044966737128917,-0.7598209663834193,1.0,1.0
none,assistant,11,62,power,2,1,0.045931894185065734,1.0586815055625702,0.7598209663834193,1.044966737128917,1.044966737128917,0.7598209663834193,1.0,1.0
none,assistant,12,63,affil,1,-1,-0.9859489374477519,0.2610466989845669,-1.0137474568542504,0.20205354310073687,-1.0137474568542504,0.20205354310073687,1.0,1.0
none,assistant,12,63,affil,2,1,1.0415459762607489,-0.1430603872169068,1.0137474568542504,-0.20205354310073687,1.0137474568542504,-0.20205354310073687,1.0,1.0
none,boss,1,30,affil,1,-1,-0.23641821480307296,0.269484350551135,-0.556104468922745,-0.45709108103027135,-0.556104468922745,-0.45709108103027135,1.0,1.0
none,boss,1,30,affil,2,1,0.875790723042417,1.1836665126116777,0.556104468922745,0.4570910810302713,0.556104468922745,0.4570910810302713,1.0,1.0
none,boss,2,31,power,1,-1,-0.8937318454456177,-0.8886080362969295,-0.5463597744913872,-1.324867503510073,-1.324867503510073,-0.5463597744913872,1.0,1.0
none,boss,2,31,power,2,1,0.19898770353715667,1.7611269707232167,0.5463597744913872,1.324867503510073,1.324867503510073,0.5463597744913872,1.0,1.0
none,boss,3,33,power,1,1,-1.6002525854020517,-0.024329947401942567,-0.07761403735916983,0.6961098655594723,0.6961098655594723,-0.07761403735916983,1.0,1.0
none,boss,3,33,power,2,-1,-1.4450245106837118,-1.4165496785208873,0.07761403735917005,-0.6961098655594724,-0.6961098655594724,0.07761403735917005,1.0,1.0
none,boss,4,41,affil,1,1,1.0351898538152458,-0.05409896492895568,1.0506298141214692,0.5959987755393852,1.0506298141214692,0.5959987755393852,1.0,1.0
none,boss,4,41,affil,2,-1,-1.0660697744276924,-1.2460965160077262,-1.0506298141214692,-0.5959987755393853,-1.0506298141214692,-0.5959987755393853,1.0,1.0
none,boss,5,42,affil,1,-1,-0.820351181925208,0.5744010435304696,-0.9671108698744852,0.5302924331704086,-0.9671108698744852,0.5302924331704086,1.0,1.0
none,boss,5,42,affil,2,1,1.1138705578237624,-0.48618382281034767,0.9671108698744852,-0.5302924331704086,0.9671108698744852,-0.5302924331704086,1.0,1.0
none,boss,6,43,power,1,1,0.24414452124406363,1.287943354275682,0.3413246494779612,1.2743789713299738,1.2743789713299738,0.3413246494779612,1.0,1.0
none,boss,6,43,power,2,-1,-0.43850477771185875,-1.2608145883842656,-0.3413246494779612,-1.2743789713299738,-1.2743789713299738,-0.3413246494779612,1.0,1.0
none,boss,7,44,affil,1,1,1.08838629079608,0.6204262779858176,0.6923973782185927,0.09200445099157506,0.6923973782185927,0.09200445099157506,1.0,1.0
none,boss,7,44,affil,2,-1,-0.29640846564110546,0.4364173760026675,-0.6923973782185927,-0.09200445099157506,-0.6923973782185927,-0.09200445099157506,1.0,1.0
none,boss,8,45,affil,1,1,0.7374300029025862,1.2132531073782675,0.8511869459035633,0.7466221529582531,0.8511869459035633,0.7466221529582531,1.0,1.0
none,boss,8,45,affil,2,-1,-0.9649438889045404,-0.2799911985382385,-0.8511869459035633,-0.7466221529582531,-0.8511869459035633,-0.7466221529582531,1.0,1.0
none,boss,9,46,power,1,1,-0.6510308894838925,0.20050080403895215,0.17331133334048543,0.633717463638191,0.633717463638191,0.17331133334048543,1.0,1.0
none,boss,9,46,power,2,-1,-0.9976535561648635,-1.06693412323743,-0.17331133334048554,-0.6337174636381911,-0.6337174636381911,-0.17331133334048554,1.0,1.0
none,boss,10,51,affil,1,1,0.405482868332402,-0.2320374755159662,0.8341482722691389,0.39347954061033874,0.8341482722691389,0.39347954061033874,1.0,1.0
none,boss,10,51,affil,2,-1,-1.262813676205876,-1.0189965567366437,-0.8341482722691389,-0.39347954061033874,-0.8341482722691389,-0.39347954061033874,1.0,1.0
none,boss,11,52,power,1,1,0.5975051712713294,1.7206916153950382,1.127544500096831,1.6774499882581084,1.6774499882581084,1.127544500096831,1.0,1.0
